,Name,Specialization,Experience (in years),Education,Fee at clinic,Online Fee,Clinic Name,Area,Recently Consulted for,Available From,Available Till,City
265,Dr. Harshini.V,Gynaecologist,12,"MS - Obstetrics and Gynaecology, Diploma in Advanced Gynaec Laparoscopic Surgery",₹ 200,₹ 300,Harshini Clinic,Yelahanka,,05:00 PM,07:00 PM,Bangalore
266,Dr. Mamatha Devi,Gynaecologist,35,"MBBS, MD",₹ 700,₹ 350,Mamatha Devi,S,,11:15 AM,03:15 PM,Bangalore
267,Dr. Jayashri S,Gynaecologist,38,"MBBS, MS - Obstetrics and Gynaecology",₹ 500,₹ 350,Sri Krishna Hospital,Banashankari,,09:00 AM,12:00 PM,Bangalore
268,Dr. Shyam N Gupta,Gynaecologist,11,"MD - Obstetrtics & Gynaecology, FRM, FIAGE, Advanced Laparoscopy & Hysteroscopy Training P...read more",,₹ 500,Dr Shyam N Gupta OPD @ Indira IVF - JP Nagar,JP Nagar,,09:00 AM,05:00 PM,Bangalore
269,Dr. Gayathri Meganathan,Gynaecologist,19,"MBBS, MRCOG, MD(OBGYN), Clinical Embryology, FMAS.Laparoscopy, DMAS, Fellowship in ART",₹ 500,₹ 400,Happy Lyfe Women's Health Clinic,Bang,,09:00 AM,11:30 AM,Bangalore
270,Dr. Mamtha Reddy Y.V,Gynaecologist,27,"MBBS, MS - Obstetrics and Gynaecology, Fellowship in Minimal Lab Spine Surgery",₹ 500,₹ 600,Marvel Speciality Hospital and Fertility Centre,Koramangala,FertilityNext ,06:00 PM,07:00 PM,Bangalore
271,Dr. Triveni M.P.,Gynaecologist,22,"MBBS Bachelor of Medicine and Bachelor of Surgery, D.G.O",₹ 350,₹ 350,Women Care & Infertility Speciality Clinic,Begur,"Pregnancy, Irregular Periods, DeliveryNext ",06:00 PM,08:30 PM,Bangalore
272,Dr. Premlata Subhash,Gynaecologist,27,"Fellowship in Laparoscopy, DGO",₹ 600,₹ 400,Sanjeevini Hospital,Bang,"Urogynecology, Dilatation And Curettage (D  C), Dilatation And CurettageNext ",06:30 PM,08:30 PM,Bangalore
273,Dr. Sharda Jain,Gynaecologist,55,"FIMSA, FICOG, MNAMS (Obstetrtics & Gynaecology) , MD - Obstetrics & Gynaecology, MBBS",₹ 800,,Lifecare Centre,HSR Layout,Pregnancy,09:00 AM,12:00 PM,Bangalore
274,Dr. Padmini Isaac,Gynaecologist,46,"MBBS, DGO - Preventive & Social Medicine, MD - Obstetrics & Gynaecology",₹ 950,,Cloudnine Hospital - Jayanagar,Jayanagar,,06:00 PM,08:00 PM,Bangalore
275,Dr. Vasudha  Shekhar,Gynaecologist,32,"DGO, MBBS",₹ 500,₹ 500,Abhay Women's Health Care Clinic,JP Nagar,,06:00 PM,08:00 PM,Bangalore
276,Dr. Sowmya Prakash,Gynaecologist,24,"DGO, MBBS",₹ 500,,Dr Sowmya's Women Care Clinic,Bannerghatta Road,Gynae ProblemsNext ,06:30 PM,08:30 PM,Bangalore
277,Dr. Vinod Kumar N,Gynaecologist,18,"MBBS,MD,FMAS,DMAS,MMAS,FICRS,DRME(Germany)",₹ 300,₹ 500,Dr Vinod Kumar online clinic,HSR Layout,"Pregnancy Query, No Periods, Irregular Periods",07:00 AM,07:15 AM,Bangalore
278,Dr. Shanthala S,Gynaecologist,29,"MBBS, MS - Obstetrics and Gynaecology",₹ 550,,Sagar Hospitals,Kumaraswamy Layout,Polycystic Ovary SyndromeNext ,03:00 PM,04:30 PM,Bangalore
279,Dr. Mukta Nadig,Gynaecologist,43,"MBBS, MS - Obstetrics and Gynaecology, Certificate Programme in Laproscopic, Work Shop in ...read more",₹ 800,₹ 350,Cloudnine Hospital - Malleshwaram,Malleshwaram,,09:00 AM,12:00 PM,Bangalore
280,Dr. Mahesh Koregol,Gynaecologist,25,"MS - Obstetrics & Gynaecology, MBBS, Fellowship in Reproductive Medicine",₹ 500,₹ 250,Nova IVF Fertility Clinic  - Koramangala,Koramangala,"Breast Examination, Hymenoplasty Treatment, Pregnancy ProblemsNext ",09:30 AM,07:30 PM,Bangalore
281,Motherhood,Gynaecologist,13,Speciality Birthing Care,₹ 500,₹ 350,Motherhood - Indiranagar,Indira Nagar,"Contraception Advice, Gynae Problems, Delivery",09:00 AM,11:00 PM,Bangalore
282,Dr. Deepmala,Gynaecologist,18,"MBBS, MS - Obstetrics and Gynaecology",₹ 600,,Motherhood - Sarjapur Road,Sarjapur Road,,10:30 AM,01:00 PM,Bangalore
283,Dr. Garima Jain,Gynaecologist,27,"DNB(OBG), MBBS",₹ 700,,Apollo Cradles - Marathahalli,Marathahalli,,09:00 AM,03:00 PM,Bangalore
284,Dr. Shobana Raman,Gynaecologist,18,"MBBS, DGO, DNB (Obstetrics and Gynecology)",₹ 400,₹ 400,MITHR WOMEN'S HEALTH,Electronic City,,10:00 AM,02:00 PM,Bangalore
285,Dr. Asha S Vijay,Gynaecologist,10,Fellowship in Reproductive Medicine & ART,₹ 550,₹ 300,Garbhagudi IVF Center (Hanumanth Nagar),Banashankari,,09:00 AM,06:00 PM,Bangalore
286,Dr. Mangala Devi,Gynaecologist,27,"MBBS, MS(OBG), Certified IVF Specialist",₹ 550,,SMILE BABY IVF/K C Raju Multispeciality Hospital,Lingarajapuram,,10:00 AM,02:00 PM,Bangalore
287,Dr. Gopika Rajesh,Gynaecologist,30,"MBBS Bachelor of Medicine and Bachelor of Surgery, DNB - Obstetrics & Gynecology",₹ 450,₹ 300,AV MULTISPECIALITY HOSPITAL,Basavanagudi,,05:00 PM,07:30 PM,Bangalore
288,Dr. Vandana Krishnaprasad M,Gynaecologist,25,"MBBS, DNB (Obstetrics & Gynecology), Fellowship In Reproductive Medicine, Diploma In Ultra...read more",₹ 700,₹ 400,Navachethana Hospital,Yelahanka,,09:00 AM,11:00 AM,Bangalore
289,Dr. Rekha,Gynaecologist,22,"MBBS, DGO",₹ 200,,Elite Hospital,Attibele,,07:00 AM,11:00 PM,Bangalore
290,Dr. Rekha,Gynaecologist,22,"MBBS, DGO",₹ 200,,Elite Hospital,Attibele,,07:00 AM,11:00 PM,Bangalore
291,Dr. Kavitha Kovi,Gynaecologist,25,"MBBS, MS - Obstetrics & Gynaecology",₹ 600,,Dr. Kavitha Kovi's Women Clinic,Whitefield Road,,06:30 PM,08:00 PM,Bangalore
292,Dr. Pooja A Kundargi,Gynaecologist,17,"MBBS, DGO, FMAS",₹ 300,,Specialist Women's Clinic Gynecologist,Jnana Ganga Nagar,,09:00 AM,09:00 PM,Bangalore
293,Dr. Aruna Muralidhar,Gynaecologist,26,"MBBS,MD(medicine), MD - Obstetrics & Gynaecology, MRCOG, FRCOG, FICM",₹ 500,,Shree Clinic (Sun Diagnostic Laboratory),Jayanagar,,03:00 PM,04:00 PM,Bangalore
294,Dr. Veena Surendra,Gynaecologist,32,"MD - Obstetrtics & Gynaecology, MBBS",₹ 400,,Veena Medical Centre ( Veena Maternity and Nursing Home),Rajaji Nagar,,09:30 AM,11:00 AM,Bangalore
295,Dr. Jyothika Desai,Gynaecologist,53,MBBS,₹ 400,,Pr  Desai Hospital,Bang,HPVNext ,10:00 AM,01:00 PM,Bangalore
296,Dr. Chitra Reddy,Gynaecologist,38,"Karnatak University, India, J J M M C, DAVANAGERE, JJM Medical College, Davangre(Mysore University)",₹ 500,₹ 350,The Leela Clinic,Cox Town,,05:00 PM,07:00 PM,Bangalore
297,Dr. Vani,Gynaecologist,27,"MBBS, MS - Obstetrics & Gynaecology, Fellowship In Gynaec Endoscopy",₹ 400,,Sri Balaji Multispeciality Hospital,Basavanagudi,,06:00 PM,07:30 PM,Bangalore
298,Dr. M.Gowri,Gynaecologist,36,DGO,₹ 500,,Queens Hospital,HSR Layout,,11:30 AM,03:00 PM,Bangalore
299,Dr. Shashikala R Patil,Gynaecologist,49,"MBBS, DGO, MD",₹ 500,,Icon Hospital,Bang,,12:00 PM,01:00 PM,Bangalore
300,Dr. Rangadhar Satapathy,Homeopathy,32,"BHMS, MD - Homeopathy",₹ 500,,,,,11:00 AM,08:00 PM,Bangalore
301,Dr. Anjana Minu Rajan,Homeopathy,16,BHMS,₹ 550,₹ 500,Dr. Anjana's Homeopathic Clinic,Electronic City,,10:00 AM,08:30 PM,Bangalore
302,Dr. Amrita Dewan,Homeopathy,17,"BHMS, B.Sc - Botany, MSc - Counselling & Family Therapy",₹ 300,₹ 450,Arya's Homoeopathic Home,Ramamurthy Nagar,,10:00 AM,12:30 PM,Bangalore
303,Dr. Babitha Jayapal,Homeopathy,31,BHMS,₹ 200,₹ 300,Garden City Homeopathic Clinic,BTM Layout,,05:30 PM,08:30 PM,Bangalore
304,Dr. Nagendra Babu Pogula,Homeopathy,11,"BHMS, M.D, Assistant Professor",₹ 200,₹ 100,Sri Mahima Multi Speciality Homeo Clinic,Marathahalli,,10:00 AM,01:30 PM,Bangalore
305,Dr. T Kirankumar,Homeopathy,28,BHMS,₹ 300,,Positive Homeopathy,Malleshwaram,,11:00 AM,08:00 PM,Bangalore
306,Dr. Josy Joy A,Homeopathy,26,BHMS,₹ 200,₹ 200,Dr.Josy Joy 's homeo clinic Ramamurthy nagar horamavu ulsoor bangalore for piles kidney stones gallstones ovary cysts infertility dust allergy spondyl,Ulsoor,"Skin Care, Hair RestorationNext ",06:00 PM,07:30 PM,Bangalore
307,Dr. Neha Dhakad,Homeopathy,11,BHMS,₹ 400,₹ 300,Dr Neha's Param Homoeo Clinic,Whitefield,"PRP Hair Transplant Treatment, Hair Loss, AsthmaNext ",05:00 PM,08:30 PM,Bangalore
308,Dr. Sheeja M,Homeopathy,25,BHMS,₹ 350,₹ 300,Niramayah Clinic,HAL,"Hair Growth, No Periods, HeadachesNext ",10:30 AM,07:30 PM,Bangalore
309,Dr. Deepa Raje Nimbalkar,Homeopathy,19,"BHMS, MD - Homeopathy, Ph..D. Scholar",₹ 750,₹ 750,Lifetron Healthcare Homeopathy Clinic,HSR Layout,,10:30 AM,08:00 PM,Bangalore
310,Dr. Sandeep Kr,Homeopathy,18,"BHMS, DIACH",₹ 450,₹ 200,Center Of Homeopathy Clinic,Jayanagar,,11:00 AM,01:00 PM,Bangalore
311,Dr. Rishabh Vyas,Homeopathy,9,BHMS,₹ 300,₹ 250,Healvibe Healthcare,HSR Layout,,10:30 AM,09:00 PM,Bangalore
312,Dr. Merlin Patrao,Homeopathy,16,"BHMS, PGDCR",,₹ 300,Dr Merlin Patrao,Malleshwaram,,,,Bangalore
313,Dr. Sheeba Rani,Homeopathy,21,"MD - Homeopathy, Msc Counselling & Psychotherapy",₹ 500,₹ 300,Suraksha Homeopathy Healthcare,Koramangala,,11:00 AM,07:00 PM,Bangalore
314,Dr. Munavvar Sultana Shaikh,Homeopathy,30,BHMS,₹ 650,₹ 500,M.S.Homoeopathic Medical Centre,Koramangala,,05:30 PM,08:30 PM,Bangalore
315,Life Force Homeopathy,Homeopathy,39,BHMS,,₹ 500,,,,10:00 AM,06:00 PM,Bangalore
316,Dr. Aparna J,Homeopathy,18,BHMS,₹ 300,₹ 300,Aayush Homoeo Clinic,Wilson Garden,,05:00 PM,08:00 PM,Bangalore
317,Dr. Manish Satsangi,Homeopathy,31,"BHMS, BSc",₹ 500,₹ 350,,,,12:30 PM,02:45 PM,Bangalore
318,Dr. Famida Rizwan,Homeopathy,15,BHMS,₹ 200,₹ 150,Sri Vignesh Homoeo Clinic and Pharmacy,Bannerghatta Road,"Erection Problems, Erectile DysfunctionNext ",04:30 PM,07:00 PM,Bangalore
319,Dr. Namitha,Homeopathy,11,BHMS,₹ 100,₹ 100,Srishti Homeopathic Clinic,Bang,,08:00 AM,09:00 PM,Bangalore
320,Dr. Garima Sharma,Homeopathy,15,"BHMS, NDDY",₹ 300,₹ 100,Ayaksham Homoeopathy Clinic,Whitefield,,04:00 PM,07:00 PM,Bangalore
321,Dr. Sanjay R B,Homeopathy,14,"BHMS, CCH, CGO, SVD",₹ 150,,Sree Surabhi Homoeopathy clinic,Yelahanka,,10:00 AM,09:00 PM,Bangalore
322,Dr. Asmath Naheeda,Homeopathy,10,BHMS,₹ 600,₹ 100,Dr Asmath Naheeda,HBR Layout,,05:30 PM,10:30 PM,Bangalore
323,Dr. Srikant Morlawar,Homeopathy,39,"MD - Homeopathy, BHMS",₹ 600,,,,,10:00 AM,08:00 PM,Bangalore
324,Dr. Rachna Jaisinghani,Homeopathy,18,"BHMS, PGDEMS (Post Graduate Diploma In Emergency Medical Services)",₹ 300,₹ 300,Dr Rachna's Homeopathy,Sarjapur Road,,10:00 AM,12:00 PM,Bangalore
325,Dr. Amarjeeth Chilargikar,Homeopathy,19,BHMS,₹ 200,₹ 300,Homeosquare Homeopathy,Malleshwaram,,10:30 AM,08:00 PM,Bangalore
326,Dr. B.D. Patel,Homeopathy,53,"BHMS, MD-Homeopath",₹ 500,₹ 300,Patel's Specalized Homeopathy Clinic - Jayanagar,Jayanagar,"Sex Education, No Periods, Small Penis SizeNext ",10:00 AM,11:00 AM,Bangalore
327,Dr. Anchal Verma,Homeopathy,8,BHMS (MD),,₹ 200,,,Erection Problems,,,Bangalore
328,Dr. Chandrashekar Bhat,Homeopathy,16,MD - Homeopathy,,₹ 300,Dr Bhat's Homeopathy,Rajaji Nagar,"No Periods, Irregular Periods, Acidity",11:00 AM,09:00 PM,Bangalore
329,Dr. Sreeja S,Homeopathy,16,BHMS,₹ 100,,careWELL Homoeo Clinic,HAL,,09:00 AM,01:00 PM,Bangalore
330,Dr. Sanjay Panicker,Homeopathy,28,BHMS,₹ 500,₹ 350,Amrita Homeopathy,Bang,,11:00 AM,02:00 PM,Bangalore
331,Dr. Vasanthi Mohandas,Homeopathy,45,DHMS (Diploma in Homeopathic Medicine and Surgery),₹ 500,,Amruta Clinic,Jayanagar,,05:00 PM,08:00 PM,Bangalore
332,Dr. K Jyothi Rao,Homeopathy,37,"DHMS (Diploma in Homeopathic Medicine and Surgery), M.Sc - Clinical Nutrition & Dietetics,...read more",₹ 500,₹ 300,Mythri Holistic Care,Indira Nagar,,03:00 PM,07:00 PM,Bangalore
333,Dr. Shubhashree Bhat,Homeopathy,4,BHMS,₹ 200,₹ 100,Bhat's clinic,Magadi Road,,09:00 AM,05:00 PM,Bangalore
334,Dr. Ranga Sai N V S,Homeopathy,23,BHMS,,₹ 350,Tristha Homeopathy Clinic,Malleshwaram,,11:30 AM,03:30 PM,Bangalore
335,Dr. Suvarna Patil,Homeopathy,11,"Dhondumama Sathe Homoeopathy Medical College, CCPH, SCPH",₹ 350,₹ 500,Anamay Homoeopathy,HSR Layout,,05:00 PM,07:30 PM,Bangalore
336,Dr. Varsha Kaul,Homeopathy,5,BHMS,₹ 400,₹ 400,Dr kaul's Homoeopathic clinic,Bang,,10:00 AM,02:00 PM,Bangalore
337,Dr. Sravani P,Homeopathy,13,MD (Hom),,₹ 300,Bharadwaj Homoeo Clinic,Gagan Vihar,"Dark Skin, Colic, Allergy",,,Bangalore
338,Dr. Prema Jyothi Fraser,Homeopathy,8,MD,₹ 200,₹ 200,Sri Mahima Multispecality Homoeo Clinic,Jayanagar,,05:00 PM,08:30 PM,Bangalore
339,Dr. Mahesh M,Homeopathy,23,BHMS,₹ 500,,Centre For Classical Homeopathy,Vijayanagar,,10:30 AM,01:00 PM,Bangalore
340,Aihms Homoeopathy Multispeciality Clinics,Homeopathy,,,,₹ 300,AIHMS Homoeopathy Multispeciality Clinics,Thippasandra,,10:00 AM,08:00 PM,Bangalore
341,Dr. Poonam Verma,Homeopathy,16,BHMS,,,,,,04:00 PM,06:00 PM,Bangalore
342,Dr. Premsudha P. V.,Homeopathy,26,"BHMS, PG Diploma In Clinical Cosmetology (PGDCC)",₹ 350,,Parkview Healthcare,Kanakapura,,10:00 AM,12:30 PM,Bangalore
343,Dr. Heena Kouser,Homeopathy,7,"BHMS, PG DCN , CPACR",₹ 500,₹ 250,HopeWell HealthCare Center,Bang,,09:00 AM,08:00 PM,Bangalore
344,Dr. Madhurya,Homeopathy,9,BHMS,₹ 200,,Wecare Homeopathy,Malleshwaram,,10:00 AM,08:00 PM,Bangalore
345,Dr. Masuma Hussain,Homeopathy,9,BHMS,₹ 200,₹ 200,Dr. Masuma's Clinic,RT Nagar,"Hair Growth, Growing beard, Staying Healthy",11:00 AM,02:00 PM,Bangalore
346,Dr. Kishorri P Jain,Homeopathy,23,Bachelor of Homoeopathic Medicine and Surgery,₹ 500,,Sure Cure Homoeopathy Clinic,HRBR Layout,,05:00 PM,08:00 PM,Bangalore
347,Dr. Swarna Debnath,Homeopathy,2,BHMS,₹ 250,₹ 120,Swarna Debnath,Jayanagar,,03:00 PM,06:00 PM,Bangalore
348,Dr. Vinod Kumar,Homeopathy,13,"BHMS, International Academy of Classical Homoeopathy,Alonissos (GREECE)",₹ 400,₹ 300,Pavithra Clinic,Maruthi Nagar,,05:30 PM,09:30 PM,Bangalore
349,Dr. Kumari Payal,Homeopathy,5,Bechlour of Homeopathy medicine and surgery,₹ 250,₹ 500,Dr Payal Homeocare,Yelahanka,,09:00 AM,11:00 PM,Bangalore
350,Dr. M Sri Vidhya Mahalingam (Srividhya Venkatesan,Psychologist,24,"MS - Counselling & Psychotherapy, Master of Arts In Clinical Psychology, Bachelor of Arts ...read more",₹ 500,₹ 300,,,"Anxiety, Depression, Bad Dreams",,,Bangalore
351,Dr. Syeda Arifa Tasneem,Psychologist,6,"M.Phil - Psychology, PhD Clinical Psychology",,,,,,02:00 PM,07:00 PM,Bangalore
352,Ms. Sadhana Mishra,Psychologist,11,"M.Sc - Applied Psychology, Certificate Course of Psychodrama",,₹ 500,Listening Corner,JP Nagar,"Sex Addiction Counselling, Behaviour and Thought Problems, Counselling and Stress ManagementNext ",10:00 AM,02:00 PM,Bangalore
353,Mr. Senthilkumar L,Psychologist,20,"Diploma In Psychology Counselling Skills, Diploma In Ayurveda, B.S IT, Diploma In Varmam T...read more",₹ 750,₹ 850,Life To Live Wellness,Jeevanbheema Nagar,,10:00 AM,08:00 PM,Bangalore
354,Dr. Ms. Hema Sampath,Psychologist,19,"Masters In Clinical Psychology, Diploma In Counsiling Skills, NLP",,,,,,10:00 AM,01:00 PM,Bangalore
355,Ms. Sandhya C,Psychologist,12,M.Sc - Psychotherapy,₹ 500,₹ 300,Sandhya. C Clinic,Bilekahalli,"Depression, Anxiety, Mood Disorder TreatmentNext ",04:00 PM,07:00 PM,Bangalore
356,Mr. Harish Chandrashekar,Psychologist,13,"M.Sc - Psychology, Certificate in Clinical Hypnotherapy",,₹ 900,PSYTALK,Adugodi,,10:30 AM,07:30 PM,Bangalore
357,Dr. Nitin Mehra,Psychologist,12,"M.s Counselling Psychology, Ph.D in Psychology",,,,,Counselling and Stress Management,09:00 AM,09:00 PM,Bangalore
358,Mr. Jini Gopinath,Psychologist,18,,,,,,,10:00 AM,08:00 PM,Bangalore
359,Dr. Suruchi Sonkar,Psychologist,17,"MPhil - Clinical Psychology, Ph. D - Clinical Psychology, M. Sc. Psycholgy, B. Sc. Psychology",,₹ 500,,,,09:00 PM,10:00 PM,Bangalore
360,Ms. Rooplata Bangera,Psychologist,5,M A Clinical Psychology,,,,,,04:30 PM,09:15 PM,Bangalore
361,Dr. Geetha Appachu,Psychologist,36,"Bachelor of psychologisy, Master In Psychology, PHD",,,,,Cognitive Behavioral Therapy,11:30 AM,01:30 PM,Bangalore
362,Ms. Saarika Reddeppa,Psychologist,13,MSc COUNSELLING AND PSYCHOTHERAPY,,,,,,09:00 AM,06:00 PM,Bangalore
363,Mr. Jini K Gopinath,Psychologist,22,"MA - Psychology, M.Phil - Clinical Psychology",,,,,,10:00 AM,07:00 PM,Bangalore
364,Ms. Hemal Sanjay Kunte,Psychologist,12,M.S. Counselling and Psychotherapy,,,,,"Depression, Stress Treatment, AnxietyNext ",05:00 PM,08:00 PM,Bangalore
365,Dr. Prafulla Shivakumar,Psychologist,6,Ph. D - Psychology,,,,,,10:00 AM,06:00 PM,Bangalore
366,Dr. P J Pancratius,Psychologist,22,"MS - Counselling and Psychotherapy, Ph. D - Psychology",,,,,,06:30 AM,07:00 PM,Bangalore
367,Dr. Prashanthi K.,Psychologist,16,"PGDCP (Counseling psychology), BHMS",,,,,Psychotherapy,,,Bangalore
368,Dr. George Kaliaden,Psychologist,35,PhD Psychology,,,,,Adult CounsellingNext ,10:00 AM,05:00 PM,Bangalore
369,Ms. Karthika Menon Thomas,Psychologist,3,Master of Counselling,,,,,,02:30 PM,08:00 PM,Bangalore
370,Mr. Chetan Manjalekar,Psychologist,,,₹ 800,₹ 300,Asvasana,HSR Layout,,10:00 AM,04:00 PM,Bangalore
371,Ms. Chaitra Mahesh,Psychologist,15,"M.Sc Psychological Counselling, B.A. Psychology, Journalism, Literature, Diploma in Counse...read more",,,,,,10:00 AM,07:00 PM,Bangalore
372,Ms. Kajol Birawat,Psychologist,8,"M.Sc - Counselling Psychology, B.Sc - Psychology",,,,,,09:00 AM,04:30 PM,Bangalore
373,Dr. Sharanabasappa,Psychologist,11,MD - Psychiatry,₹ 650,₹ 650,Prolife Multi-speciality Hospital,International Airport Road,,04:00 PM,11:00 PM,Bangalore
374,Dr. Priyanka Rastogi,Psychologist,,,,,,,,09:00 AM,05:00 PM,Bangalore
375,Mr. Sudarshan Hegde,Psychologist,13,M.Sc (Psy.),,,,,,07:00 AM,01:00 PM,Bangalore
376,Ms. Suma N,Psychologist,8,"M PHIL (Clinical Psychology), M Sc in Psychology",,,,,,11:00 AM,07:00 PM,Bangalore
377,Dr. Anindita Bhattacharya,Psychologist,14,"PhD Clinical Psychology, Mphil in Medical Psychology",,,,,,02:00 PM,06:00 PM,Bangalore
378,Preethi K,Psychologist,12,"Msc Psychological Counseling, Msc Medical Sociology",₹ 800,₹ 300,Mindful Existence- A Space To Untangle & Thrive,JP Nagar,,11:00 AM,03:30 PM,Bangalore
379,Ms. Archana Eruvenkai,Psychologist,,,,,,,,09:30 AM,05:00 PM,Bangalore
380,Mrs. Sowmya B M,Psychologist,,,₹ 750,₹ 800,Sowmya Nursery Teacher Training Institute and Counselling,Gunjur,,03:15 PM,04:30 PM,Bangalore
381,Ms. Priyanjali Paul,Psychologist,6,Mphil in Medical Psychology,₹ 600,₹ 300,Telecounseling,Bang,,04:00 PM,06:00 PM,Bangalore
382,Ms. Bakul Dua,Psychologist,18,"M.Phil - Clinical Psychology, M.A. Counselling Psychology, MSC -  Social & Cultural Psychology",,,,,,10:00 AM,07:00 PM,Bangalore
383,Ms. Nidhi  Parate,Psychologist,6,"M.Sc - Psychology, Post Graduate Diploma in Counselling and Family Therapy , Certificate i...read more",,₹ 200,,,,,,Bangalore
384,Dr. Nirupama Nagaraj,Psychologist,25,"MBBS, Diploma in Psychological Medicine",₹ 800,,Neha Prakash Hospital,Bang,,10:00 AM,05:00 PM,Bangalore
385,Ms. Geetha.G. Rao,Psychologist,15,M.Sc -  Clinical Psychology,,₹ 250,Geetha. Rao,Bang,,,,Bangalore
386,Ms. Balarama Namratha,Psychologist,15,Msc clinical psychology,,₹ 300,Charitha Family Wellness Centre For Peace And Harmony,Koramangala,,08:00 AM,12:00 PM,Bangalore
387,Ms. Sulata Shenoy,Psychologist,46,"PhD - Psychology, MA - Clinical Psychology, M.Phil - Psychology",,,,,,05:00 PM,07:30 PM,Bangalore
388,Mbs Holistic Clinic,Psychologist,,,,,,,,07:00 AM,08:00 PM,Bangalore
389,Dr. Shabana Ms,Psychologist,15,Ph.D in Psychology,,,,,,10:00 AM,10:00 PM,Bangalore
390,Dr. Jayanthi R Prasad,Psychologist,13,Masters in psychology ( counselling and psychotherapy ),,,,,,05:30 PM,09:30 PM,Bangalore
391,Ms. Tamanna Chaudhary,Psychologist,,,,,,,,10:00 AM,06:00 PM,Bangalore
392,Mr. Mahesh Natarajan,Psychologist,,,,,,,Behaviour and Thought Problems,,,Bangalore
393,Ms. Reshma Mani,Psychologist,6,"M.Sc in Counselling Psychology, B.Sc Applied Psychology",₹ 700,₹ 680,Reshma mani,Bilekahalli,,09:00 AM,06:30 PM,Bangalore
394,Dr. Shubha Madhusudhan,Psychologist,14,"PhD - Psychology, Fellowship in Cardiac Rehabilitation",₹ 850,,Fortis Hospital - Bannerghatta Road (On Call),Bannerghatta Road,,03:00 AM,07:00 PM,Bangalore
395,Dr. Ravisankar Av,Psychologist,11,"Ph..D., M.Sc (Psy.), PG Diploma In Guidance and Counselling",,,,,,09:00 AM,01:30 PM,Bangalore
396,Dr. Mili Chakraborty,Psychologist,7,"MA - Psychology, Diploma in Personal Councelling Skills",,₹ 500,Aria clinic,Haralur Road,,10:00 AM,07:00 PM,Bangalore
397,Ms. Ramitha Ramesh,Psychologist,7,M A Clinical Psychology,,,,,,11:00 AM,06:00 PM,Bangalore
398,Ms. Seema Pradhan,Psychologist,,,,,,,,02:00 PM,03:30 PM,Bangalore
399,Mr. Gangaram Prem Kumar,Psychologist,11,Diploma in Counselling,,₹ 500,TSMS,Bang,,,,Bangalore
400,Dr. Sandhya Krishnamurthy,Ayurveda,37,BAMS,₹ 300,₹ 400,Sri Karnataka Ayurveda Bhawan,Bang,"Hair Fall, Cold Cough, Irregular PeriodsNext ",05:30 PM,08:00 PM,Bangalore
401,Dr. Chaithanya Ks,Ayurveda,21,"Bachelor of Ayurveda, Medicine and Surgery (BAMS), MS",₹ 300,₹ 500,Total Ayurveda,Bang,"Diet Planning, Psoriasis Treatment, Weight Management",10:00 AM,02:00 PM,Bangalore
402,Dr. Jiva Ayurveda,Ayurveda,26,BAMS,₹ 299,,,,"Acne Treatment, Hair Loss, Flu",10:00 AM,07:00 PM,Bangalore
403,Dr. Ravindra Parashetty,Ayurveda,25,"BAMS, MS - Sexuality & Sexual Counselling, FICA",₹ 450,₹ 450,Milana Fertility Health Center,Kengeri,"Small Penis Size, Male Sexual Problems, Masturbation Addiction",10:00 AM,05:00 PM,Bangalore
404,Dr. Tanmaya Acharya,Ayurveda,15,"MD - Ayurveda, BAMS, Post Graduate Diploma in Nutrition and Dietetics",₹ 400,₹ 400,Siddhanta Ayurveda,Marathahalli,"Kshar Sutra, Weight Loss, Weight Management",11:00 AM,06:30 PM,Bangalore
405,Dr. Krishna Kumar S,Ayurveda,17,"BAMS, PG Dip (Medical Education), (FAGE) Fellow of Academy of General Education, MBA (Healthcare)",₹ 400,₹ 300,Keva Ayurveda - BTM Layout,Bang,"Sex Education, Small Penis Size, Masturbation AddictionNext ",11:30 AM,04:00 PM,Bangalore
406,Dr. Phanindra V V,Ayurveda,19,"MD - Ayurveda, Fellowship in Cardiac Rehabilitation, Bachelor of Ayurveda, Medicine and Su...read more",₹ 400,,₹ 1,600 onlineNarayana Ayurveda Kuteeram,"Body Weakness, Back Pain, Female Hair LossNext ",05:00 PM,08:00 PM,Bangalore
407,Dr. Rohini  Bv,Ayurveda,15,"BAMS, YIC, DEC",₹ 500,₹ 450,Pushya Ayurveda,Electronic City,"Sex Education, Irregular Periods, Back PainNext ",11:30 AM,01:30 PM,Bangalore
408,Dr. Niveditha S Murthy,Ayurveda,15,"BAMS, MSCP",₹ 200,₹ 300,Dr. Niveditha's Ayurveda,Banaswadi,"Male Sexual Problems, Baldness, Male Sexual Problems TreatmentNext ",05:30 PM,08:00 PM,Bangalore
409,Dr. Gowthaman Krishnamoorthy,Ayurveda,23,"Bachelor of Ayurveda, Medicine and Surgery (BAMS)",₹ 500,₹ 500,,,"Pain Treatment, Yoga, Kshar Sutra",07:00 AM,07:00 PM,Bangalore
410,Dr. Gokulan Bg,Ayurveda,37,"Bachelor of Ayurveda Medicine and Surgery (BAMS), Modern Diagnostics",₹ 200,₹ 300,,,"Acne Scars Treatment, Staying Healthy, Ayurvedic Surgery",02:00 PM,05:00 PM,Bangalore
